#    0.7000000         2.817029       50
      0.000000        0.9999993        0.3425200    
     0.6400000         1.010931        0.7589334    
      1.280000         1.011583        0.9906794    
      1.920000         1.002856         1.026774    
      2.560000        0.9860647         1.022522    
      3.200000        0.9697627         1.022787    
      3.840000        0.9647997         1.029771    
      4.480000        0.9621004         1.038710    
      5.120000        0.9612413         1.050842    
      5.760000        0.9612845         1.065121    
      6.400000        0.9623458         1.080976    
      7.040000        0.9637070         1.098576    
      7.680000        0.9651698         1.117410    
      8.320000        0.9673864         1.137530    
      8.960000        0.9694752         1.158754    
      9.599999        0.9716685         1.181206    
      10.24000        0.9741440         1.204414    
      10.88000        0.9761806         1.228695    
      11.52000        0.9784493         1.253622    
      12.16000        0.9813280         1.278874    
      12.80000        0.9830486         1.304858    
      13.44000        0.9848012         1.331138    
      14.08000        0.9852301         1.357773    
      14.72000        0.9885418         1.383736    
      15.36000        0.9903206         1.409255    
      16.00000        0.9888381         1.434600    
      16.64000        0.9929221         1.458522    
      17.28000        0.9948789         1.481450    
      17.92000        0.9996787         1.502842    
      18.56000        0.9940919         1.524119    
      19.20000        0.9934747         1.543362    
      19.84000        0.9974002         1.560706    
      20.48000        0.9979690         1.576033    
      21.12000         1.017407         1.590224    
      21.76000         1.003306         1.604027    
      22.40000        0.9895543         1.615792    
      23.04000        0.9941925         1.625686    
      23.68000        0.9995955         1.634979    
      24.32000         1.002969         1.642464    
      24.96000         1.021524         1.648918    
      25.60000        0.9876184         1.655272    
      26.24000        0.9617199         1.661253    
      26.88000         1.010551         1.664342    
      27.52000        0.9958227         1.669331    
      28.16000         1.029977         1.672360    
      28.80000         1.010525         1.674633    
      29.44000         1.072641         1.678976    
      30.08000         1.134072         1.684204    
      30.72000         1.133110         1.685407    
      31.36000        0.7362102         1.689868    
      32.00000         1.125484         1.689148    
