#       RADIUS         OMEGA_H            NU_H         SIGMA_D          VC_TOT            VC_B            NU_B      PSIMAJ_TOT           PSI''
#
   48.009998      0.41474029E-01  0.41547790E-01   0.0000000       2.0957611       0.0000000       0.0000000      -6.7663183     -0.28404405E-02
   48.020000      0.41463524E-01  0.41537270E-01   0.0000000       2.0956538       0.0000000       0.0000000      -6.7654033     -0.28392386E-02
   48.029999      0.41453026E-01  0.41526761E-01   0.0000000       2.0955470       0.0000000       0.0000000      -6.7644887     -0.28380393E-02
   48.039997      0.41442532E-01  0.41518245E-01   0.0000000       2.0954399       0.0000000       0.0000000      -6.7635784     -0.28368400E-02
   48.049999      0.41432038E-01  0.41505747E-01   0.0000000       2.0953329       0.0000000       0.0000000      -6.7626634     -0.28356402E-02
   48.059998      0.41421548E-01  0.41495245E-01   0.0000000       2.0952258       0.0000000       0.0000000      -6.7617526     -0.28344402E-02
   48.070000      0.41411065E-01  0.41484751E-01   0.0000000       2.0951185       0.0000000       0.0000000      -6.7608376     -0.28332416E-02
   48.079998      0.41400582E-01  0.41478235E-01   0.0000000       2.0950115       0.0000000       0.0000000      -6.7599230     -0.28320437E-02
   48.090000      0.41390106E-01  0.41461781E-01   0.0000000       2.0949044       0.0000000       0.0000000      -6.7590122     -0.28308476E-02
   48.099998      0.41379634E-01  0.41453283E-01   0.0000000       2.0947971       0.0000000       0.0000000      -6.7581019     -0.28296516E-02
   48.110001      0.41369166E-01  0.41440815E-01   0.0000000       2.0946903       0.0000000       0.0000000      -6.7571874     -0.28284572E-02
   48.119999      0.41358706E-01  0.41432329E-01   0.0000000       2.0945830       0.0000000       0.0000000      -6.7562766     -0.28272623E-02
   48.129997      0.41348249E-01  0.41419875E-01   0.0000000       2.0944760       0.0000000       0.0000000      -6.7553616     -0.28260697E-02
   48.139999      0.41337788E-01  0.41411389E-01   0.0000000       2.0943687       0.0000000       0.0000000      -6.7544508     -0.28248772E-02
   48.149998      0.41327339E-01  0.41400928E-01   0.0000000       2.0942616       0.0000000       0.0000000      -6.7535405     -0.28236846E-02
   48.160000      0.41316889E-01  0.41390464E-01   0.0000000       2.0941546       0.0000000       0.0000000      -6.7526298     -0.28224918E-02
   48.169998      0.41306444E-01  0.41380007E-01   0.0000000       2.0940475       0.0000000       0.0000000      -6.7517195     -0.28213011E-02
   48.180000      0.41296002E-01  0.41369554E-01   0.0000000       2.0939403       0.0000000       0.0000000      -6.7508092     -0.28201102E-02
   48.189999      0.41285571E-01  0.41359112E-01   0.0000000       2.0938332       0.0000000       0.0000000      -6.7498984     -0.28189193E-02
   48.200001      0.41275136E-01  0.41346684E-01   0.0000000       2.0937259       0.0000000       0.0000000      -6.7489920     -0.28177281E-02
   48.209999      0.41264709E-01  0.41338228E-01   0.0000000       2.0936189       0.0000000       0.0000000      -6.7480817     -0.28165414E-02
   48.219997      0.41254289E-01  0.41325811E-01   0.0000000       2.0935118       0.0000000       0.0000000      -6.7471709     -0.28153544E-02
   48.230000      0.41243870E-01  0.41317366E-01   0.0000000       2.0934048       0.0000000       0.0000000      -6.7462606     -0.28141672E-02
   48.239998      0.41233454E-01  0.41304950E-01   0.0000000       2.0932972       0.0000000       0.0000000      -6.7453547     -0.28129800E-02
   48.250000      0.41223045E-01  0.41298497E-01   0.0000000       2.0931904       0.0000000       0.0000000      -6.7444439     -0.28117946E-02
   48.259998      0.41212637E-01  0.41284114E-01   0.0000000       2.0930831       0.0000000       0.0000000      -6.7435374     -0.28106093E-02
   48.270000      0.41202232E-01  0.41275680E-01   0.0000000       2.0929761       0.0000000       0.0000000      -6.7426267     -0.28094256E-02
   48.279999      0.41191831E-01  0.41263286E-01   0.0000000       2.0928686       0.0000000       0.0000000      -6.7417212     -0.28082419E-02
   48.289997      0.41181441E-01  0.41252881E-01   0.0000000       2.0927615       0.0000000       0.0000000      -6.7408147     -0.28070582E-02
   48.299999      0.41171048E-01  0.41244458E-01   0.0000000       2.0926545       0.0000000       0.0000000      -6.7399082     -0.28058745E-02
   48.309998      0.41160665E-01  0.41232083E-01   0.0000000       2.0925474       0.0000000       0.0000000      -6.7390022     -0.28046928E-02
   48.320000      0.41150279E-01  0.41223664E-01   0.0000000       2.0924401       0.0000000       0.0000000      -6.7380958     -0.28035115E-02
   48.329998      0.41139904E-01  0.41213281E-01   0.0000000       2.0923328       0.0000000       0.0000000      -6.7371898     -0.28023312E-02
   48.340000      0.41129529E-01  0.41200910E-01   0.0000000       2.0922256       0.0000000       0.0000000      -6.7362838     -0.28011505E-02
   48.349998      0.41119155E-01  0.41188546E-01   0.0000000       2.0921185       0.0000000       0.0000000      -6.7353773     -0.27999722E-02
   48.360001      0.41108787E-01  0.41180145E-01   0.0000000       2.0920115       0.0000000       0.0000000      -6.7344708     -0.27987934E-02
   48.369999      0.41098431E-01  0.41173741E-01   0.0000000       2.0919042       0.0000000       0.0000000      -6.7335653     -0.27976180E-02
   48.379997      0.41088074E-01  0.41159410E-01   0.0000000       2.0917969       0.0000000       0.0000000      -6.7326632     -0.27964422E-02
   48.389999      0.41077722E-01  0.41151024E-01   0.0000000       2.0916898       0.0000000       0.0000000      -6.7317567     -0.27952681E-02
   48.399998      0.41067369E-01  0.41140661E-01   0.0000000       2.0915825       0.0000000       0.0000000      -6.7308550     -0.27940937E-02
   48.410000      0.41057020E-01  0.41128319E-01   0.0000000       2.0914755       0.0000000       0.0000000      -6.7299490     -0.27929212E-02
   48.419998      0.41046679E-01  0.41117966E-01   0.0000000       2.0913680       0.0000000       0.0000000      -6.7290468     -0.27917488E-02
   48.430000      0.41036341E-01  0.41107621E-01   0.0000000       2.0912609       0.0000000       0.0000000      -6.7281451     -0.27905761E-02
   48.439999      0.41026007E-01  0.41097276E-01   0.0000000       2.0911536       0.0000000       0.0000000      -6.7272429     -0.27894033E-02
   48.450001      0.41015677E-01  0.41082978E-01   0.0000000       2.0910466       0.0000000       0.0000000      -6.7263370     -0.27882340E-02
   48.459999      0.41005351E-01  0.41076593E-01   0.0000000       2.0909393       0.0000000       0.0000000      -6.7254353     -0.27870650E-02
   48.469997      0.40995032E-01  0.41066263E-01   0.0000000       2.0908320       0.0000000       0.0000000      -6.7245331     -0.27858946E-02
   48.480000      0.40984709E-01  0.41055929E-01   0.0000000       2.0907247       0.0000000       0.0000000      -6.7236352     -0.27847239E-02
   48.489998      0.40974397E-01  0.41045606E-01   0.0000000       2.0906174       0.0000000       0.0000000      -6.7227340     -0.27835565E-02
   48.500000      0.40964086E-01  0.41035283E-01   0.0000000       2.0905101       0.0000000       0.0000000      -6.7218318     -0.27823891E-02
   48.509998      0.40953785E-01  0.41026946E-01   0.0000000       2.0904031       0.0000000       0.0000000      -6.7209296     -0.27812235E-02
   48.520000      0.40943481E-01  0.41014656E-01   0.0000000       2.0902960       0.0000000       0.0000000      -6.7200284     -0.27800580E-02
   48.529999      0.40933188E-01  0.41004352E-01   0.0000000       2.0901887       0.0000000       0.0000000      -6.7191262     -0.27788947E-02
   48.539997      0.40922895E-01  0.40996019E-01   0.0000000       2.0900815       0.0000000       0.0000000      -6.7182245     -0.27777313E-02
   48.549999      0.40912606E-01  0.40983744E-01   0.0000000       2.0899742       0.0000000       0.0000000      -6.7173271     -0.27765660E-02
   48.559998      0.40902317E-01  0.40971473E-01   0.0000000       2.0898669       0.0000000       0.0000000      -6.7164292     -0.27754002E-02
   48.570000      0.40892035E-01  0.40959205E-01   0.0000000       2.0897596       0.0000000       0.0000000      -6.7155275     -0.27742384E-02
   48.579998      0.40881760E-01  0.40952865E-01   0.0000000       2.0896523       0.0000000       0.0000000      -6.7146297     -0.27730763E-02
   48.590000      0.40871482E-01  0.40940605E-01   0.0000000       2.0895452       0.0000000       0.0000000      -6.7137322     -0.27719156E-02
   48.599998      0.40861212E-01  0.40932294E-01   0.0000000       2.0894377       0.0000000       0.0000000      -6.7128305     -0.27707550E-02
   48.610001      0.40850945E-01  0.40920045E-01   0.0000000       2.0893304       0.0000000       0.0000000      -6.7119327     -0.27695943E-02
   48.619999      0.40840682E-01  0.40911745E-01   0.0000000       2.0892231       0.0000000       0.0000000      -6.7110357     -0.27684337E-02
   48.629997      0.40830426E-01  0.40901478E-01   0.0000000       2.0891159       0.0000000       0.0000000      -6.7101378     -0.27672746E-02
   48.639999      0.40820174E-01  0.40889241E-01   0.0000000       2.0890086       0.0000000       0.0000000      -6.7092400     -0.27661161E-02
   48.649998      0.40809926E-01  0.40880952E-01   0.0000000       2.0889013       0.0000000       0.0000000      -6.7083430     -0.27649587E-02
   48.660000      0.40799677E-01  0.40868718E-01   0.0000000       2.0887940       0.0000000       0.0000000      -6.7074451     -0.27638020E-02
   48.669998      0.40789433E-01  0.40860437E-01   0.0000000       2.0886867       0.0000000       0.0000000      -6.7065516     -0.27626448E-02
   48.680000      0.40779196E-01  0.40850189E-01   0.0000000       2.0885794       0.0000000       0.0000000      -6.7056546     -0.27614883E-02
   48.689999      0.40768962E-01  0.40837973E-01   0.0000000       2.0884721       0.0000000       0.0000000      -6.7047567     -0.27603330E-02
   48.700001      0.40758733E-01  0.40829703E-01   0.0000000       2.0883648       0.0000000       0.0000000      -6.7038636     -0.27591772E-02
   48.709999      0.40748511E-01  0.40819466E-01   0.0000000       2.0882576       0.0000000       0.0000000      -6.7029662     -0.27580261E-02
   48.719997      0.40738288E-01  0.40807266E-01   0.0000000       2.0881503       0.0000000       0.0000000      -6.7020683     -0.27568755E-02
   48.730000      0.40728074E-01  0.40799011E-01   0.0000000       2.0880427       0.0000000       0.0000000      -6.7011757     -0.27557216E-02
   48.739998      0.40717855E-01  0.40786810E-01   0.0000000       2.0879354       0.0000000       0.0000000      -6.7002821     -0.27545677E-02
   48.750000      0.40707648E-01  0.40778562E-01   0.0000000       2.0878282       0.0000000       0.0000000      -6.6993890     -0.27534158E-02
   48.759998      0.40697441E-01  0.40768340E-01   0.0000000       2.0877209       0.0000000       0.0000000      -6.6984959     -0.27522643E-02
   48.770000      0.40687241E-01  0.40756166E-01   0.0000000       2.0876136       0.0000000       0.0000000      -6.6976023     -0.27511155E-02
   48.779999      0.40677041E-01  0.40747922E-01   0.0000000       2.0875063       0.0000000       0.0000000      -6.6967049     -0.27499669E-02
   48.789997      0.40666848E-01  0.40737715E-01   0.0000000       2.0873990       0.0000000       0.0000000      -6.6958117     -0.27488186E-02
   48.799999      0.40656652E-01  0.40725544E-01   0.0000000       2.0872917       0.0000000       0.0000000      -6.6949186     -0.27476703E-02
   48.809998      0.40646471E-01  0.40717319E-01   0.0000000       2.0871844       0.0000000       0.0000000      -6.6940298     -0.27465217E-02
   48.820000      0.40636282E-01  0.40707119E-01   0.0000000       2.0870769       0.0000000       0.0000000      -6.6931362     -0.27453729E-02
   48.829998      0.40626109E-01  0.40694963E-01   0.0000000       2.0869696       0.0000000       0.0000000      -6.6922431     -0.27442281E-02
   48.840000      0.40615931E-01  0.40688712E-01   0.0000000       2.0868623       0.0000000       0.0000000      -6.6913500     -0.27430831E-02
   48.849998      0.40605761E-01  0.40674597E-01   0.0000000       2.0867548       0.0000000       0.0000000      -6.6904569     -0.27419375E-02
   48.860001      0.40595595E-01  0.40664420E-01   0.0000000       2.0866475       0.0000000       0.0000000      -6.6895680     -0.27407925E-02
   48.869999      0.40585440E-01  0.40656216E-01   0.0000000       2.0865402       0.0000000       0.0000000      -6.6886787     -0.27396495E-02
   48.879997      0.40575277E-01  0.40644083E-01   0.0000000       2.0864327       0.0000000       0.0000000      -6.6877856     -0.27385065E-02
   48.889999      0.40565126E-01  0.40633917E-01   0.0000000       2.0863256       0.0000000       0.0000000      -6.6868925     -0.27373650E-02
   48.899998      0.40554974E-01  0.40625717E-01   0.0000000       2.0862181       0.0000000       0.0000000      -6.6860037     -0.27362232E-02
   48.910000      0.40544823E-01  0.40615555E-01   0.0000000       2.0861108       0.0000000       0.0000000      -6.6851149     -0.27350811E-02
   48.919998      0.40534679E-01  0.40603440E-01   0.0000000       2.0860035       0.0000000       0.0000000      -6.6842260     -0.27339389E-02
   48.930000      0.40524542E-01  0.40593289E-01   0.0000000       2.0858960       0.0000000       0.0000000      -6.6833372     -0.27327989E-02
   48.939999      0.40514402E-01  0.40587064E-01   0.0000000       2.0857885       0.0000000       0.0000000      -6.6824479     -0.27316590E-02
   48.950001      0.40504273E-01  0.40574960E-01   0.0000000       2.0856812       0.0000000       0.0000000      -6.6815591     -0.27305204E-02
   48.959999      0.40494148E-01  0.40562864E-01   0.0000000       2.0855737       0.0000000       0.0000000      -6.6806703     -0.27293819E-02
   48.969997      0.40484026E-01  0.40552728E-01   0.0000000       2.0854666       0.0000000       0.0000000      -6.6797814     -0.27282450E-02
   48.980000      0.40473904E-01  0.40542599E-01   0.0000000       2.0853591       0.0000000       0.0000000      -6.6788926     -0.27271083E-02
   48.989998      0.40463787E-01  0.40532473E-01   0.0000000       2.0852516       0.0000000       0.0000000      -6.6780038     -0.27259733E-02
   49.000000      0.40453676E-01  0.40522348E-01   0.0000000       2.0851440       0.0000000       0.0000000      -6.6771150     -0.27248382E-02
   49.009998      0.40443569E-01  0.40512230E-01   0.0000000       2.0850368       0.0000000       0.0000000      -6.6762300     -0.27237018E-02
   49.020000      0.40433463E-01  0.40504076E-01   0.0000000       2.0849295       0.0000000       0.0000000      -6.6753459     -0.27225646E-02
   49.029999      0.40423367E-01  0.40492006E-01   0.0000000       2.0848222       0.0000000       0.0000000      -6.6744566     -0.27214333E-02
   49.039997      0.40413268E-01  0.40481895E-01   0.0000000       2.0847147       0.0000000       0.0000000      -6.6735678     -0.27203017E-02
   49.049999      0.40403180E-01  0.40471800E-01   0.0000000       2.0846074       0.0000000       0.0000000      -6.6726832     -0.27191683E-02
   49.059998      0.40393088E-01  0.40461697E-01   0.0000000       2.0844998       0.0000000       0.0000000      -6.6717987     -0.27180351E-02
   49.070000      0.40383007E-01  0.40451601E-01   0.0000000       2.0843923       0.0000000       0.0000000      -6.6709142     -0.27169050E-02
   49.079998      0.40372923E-01  0.40441506E-01   0.0000000       2.0842850       0.0000000       0.0000000      -6.6700253     -0.27157743E-02
   49.090000      0.40362846E-01  0.40433381E-01   0.0000000       2.0841777       0.0000000       0.0000000      -6.6691408     -0.27146458E-02
   49.099998      0.40352777E-01  0.40421341E-01   0.0000000       2.0840702       0.0000000       0.0000000      -6.6682563     -0.27135171E-02
   49.110001      0.40342703E-01  0.40409300E-01   0.0000000       2.0839629       0.0000000       0.0000000      -6.6673717     -0.27123911E-02
   49.119999      0.40332641E-01  0.40401183E-01   0.0000000       2.0838552       0.0000000       0.0000000      -6.6664867     -0.27112644E-02
   49.129997      0.40322579E-01  0.40391110E-01   0.0000000       2.0837481       0.0000000       0.0000000      -6.6656027     -0.27101408E-02
   49.139999      0.40312525E-01  0.40379088E-01   0.0000000       2.0836403       0.0000000       0.0000000      -6.6647177     -0.27090167E-02
   49.149998      0.40302470E-01  0.40370982E-01   0.0000000       2.0835330       0.0000000       0.0000000      -6.6638379     -0.27078919E-02
   49.160000      0.40292419E-01  0.40360920E-01   0.0000000       2.0834255       0.0000000       0.0000000      -6.6629529     -0.27067675E-02
   49.169998      0.40282376E-01  0.40350866E-01   0.0000000       2.0833180       0.0000000       0.0000000      -6.6620731     -0.27056448E-02
   49.180000      0.40272333E-01  0.40340811E-01   0.0000000       2.0832105       0.0000000       0.0000000      -6.6611881     -0.27045219E-02
   49.189999      0.40262297E-01  0.40332716E-01   0.0000000       2.0831029       0.0000000       0.0000000      -6.6603084     -0.27034008E-02
   49.200001      0.40252257E-01  0.40320713E-01   0.0000000       2.0829957       0.0000000       0.0000000      -6.6594234     -0.27022795E-02
   49.209999      0.40242232E-01  0.40308721E-01   0.0000000       2.0828881       0.0000000       0.0000000      -6.6585436     -0.27011610E-02
   49.219997      0.40232204E-01  0.40300641E-01   0.0000000       2.0827806       0.0000000       0.0000000      -6.6576591     -0.27000420E-02
   49.230000      0.40222187E-01  0.40290609E-01   0.0000000       2.0826735       0.0000000       0.0000000      -6.6567788     -0.26989228E-02
   49.239998      0.40212169E-01  0.40280581E-01   0.0000000       2.0825660       0.0000000       0.0000000      -6.6558986     -0.26978031E-02
   49.250000      0.40202152E-01  0.40270552E-01   0.0000000       2.0824585       0.0000000       0.0000000      -6.6550183     -0.26966853E-02
   49.259998      0.40192138E-01  0.40260527E-01   0.0000000       2.0823510       0.0000000       0.0000000      -6.6541381     -0.26955672E-02
   49.270000      0.40182136E-01  0.40248565E-01   0.0000000       2.0822437       0.0000000       0.0000000      -6.6532578     -0.26944522E-02
   49.279999      0.40172130E-01  0.40238544E-01   0.0000000       2.0821362       0.0000000       0.0000000      -6.6523733     -0.26933374E-02
   49.289997      0.40162131E-01  0.40230490E-01   0.0000000       2.0820286       0.0000000       0.0000000      -6.6514926     -0.26922235E-02
   49.299999      0.40152136E-01  0.40220484E-01   0.0000000       2.0819211       0.0000000       0.0000000      -6.6506128     -0.26911090E-02
   49.309998      0.40142141E-01  0.40210482E-01   0.0000000       2.0818136       0.0000000       0.0000000      -6.6497364     -0.26899925E-02
   49.320000      0.40132154E-01  0.40200479E-01   0.0000000       2.0817060       0.0000000       0.0000000      -6.6488609     -0.26888759E-02
   49.329998      0.40122174E-01  0.40190492E-01   0.0000000       2.0815985       0.0000000       0.0000000      -6.6479807     -0.26877646E-02
   49.340000      0.40112190E-01  0.40178545E-01   0.0000000       2.0814912       0.0000000       0.0000000      -6.6471004     -0.26866531E-02
   49.349998      0.40102217E-01  0.40168561E-01   0.0000000       2.0813837       0.0000000       0.0000000      -6.6462245     -0.26855399E-02
   49.360001      0.40092241E-01  0.40160526E-01   0.0000000       2.0812762       0.0000000       0.0000000      -6.6453485     -0.26844270E-02
   49.369999      0.40082272E-01  0.40150546E-01   0.0000000       2.0811689       0.0000000       0.0000000      -6.6444683     -0.26833192E-02
   49.379997      0.40072311E-01  0.40138625E-01   0.0000000       2.0810611       0.0000000       0.0000000      -6.6435881     -0.26822113E-02
   49.389999      0.40062353E-01  0.40128659E-01   0.0000000       2.0809538       0.0000000       0.0000000      -6.6427164     -0.26811012E-02
   49.399998      0.40052395E-01  0.40120635E-01   0.0000000       2.0808461       0.0000000       0.0000000      -6.6418366     -0.26799911E-02
   49.410000      0.40042438E-01  0.40110670E-01   0.0000000       2.0807388       0.0000000       0.0000000      -6.6409602     -0.26788844E-02
   49.419998      0.40032491E-01  0.40100712E-01   0.0000000       2.0806310       0.0000000       0.0000000      -6.6400847     -0.26777782E-02
   49.430000      0.40022548E-01  0.40090758E-01   0.0000000       2.0805235       0.0000000       0.0000000      -6.6392040     -0.26766714E-02
   49.439999      0.40012605E-01  0.40080801E-01   0.0000000       2.0804160       0.0000000       0.0000000      -6.6383328     -0.26755645E-02
   49.450001      0.40002666E-01  0.40068910E-01   0.0000000       2.0803087       0.0000000       0.0000000      -6.6374574     -0.26744581E-02
   49.459999      0.39992727E-01  0.40058959E-01   0.0000000       2.0802009       0.0000000       0.0000000      -6.6365809     -0.26733512E-02
   49.469997      0.39982799E-01  0.40050965E-01   0.0000000       2.0800934       0.0000000       0.0000000      -6.6357098     -0.26722462E-02
   49.480000      0.39972872E-01  0.40039085E-01   0.0000000       2.0799859       0.0000000       0.0000000      -6.6348333     -0.26711414E-02
   49.489998      0.39962951E-01  0.40031094E-01   0.0000000       2.0798783       0.0000000       0.0000000      -6.6339579     -0.26700390E-02
   49.500000      0.39953031E-01  0.40019222E-01   0.0000000       2.0797708       0.0000000       0.0000000      -6.6330862     -0.26689367E-02
   49.509998      0.39943118E-01  0.40011242E-01   0.0000000       2.0796633       0.0000000       0.0000000      -6.6322103     -0.26678334E-02
   49.520000      0.39933205E-01  0.39999373E-01   0.0000000       2.0795557       0.0000000       0.0000000      -6.6313386     -0.26667295E-02
   49.529999      0.39923299E-01  0.39989457E-01   0.0000000       2.0794482       0.0000000       0.0000000      -6.6304631     -0.26656317E-02
   49.539997      0.39913397E-01  0.39979544E-01   0.0000000       2.0793407       0.0000000       0.0000000      -6.6295910     -0.26645334E-02
   49.549999      0.39903499E-01  0.39971579E-01   0.0000000       2.0792332       0.0000000       0.0000000      -6.6287198     -0.26634329E-02
   49.559998      0.39893601E-01  0.39959729E-01   0.0000000       2.0791256       0.0000000       0.0000000      -6.6278477     -0.26623320E-02
   49.570000      0.39883707E-01  0.39949827E-01   0.0000000       2.0790184       0.0000000       0.0000000      -6.6269765     -0.26612328E-02
   49.579998      0.39873816E-01  0.39939925E-01   0.0000000       2.0789106       0.0000000       0.0000000      -6.6261048     -0.26601343E-02
   49.590000      0.39863933E-01  0.39930031E-01   0.0000000       2.0788031       0.0000000       0.0000000      -6.6252332     -0.26590370E-02
   49.599998      0.39854050E-01  0.39922081E-01   0.0000000       2.0786953       0.0000000       0.0000000      -6.6243620     -0.26579397E-02
   49.610001      0.39844174E-01  0.39910249E-01   0.0000000       2.0785880       0.0000000       0.0000000      -6.6234903     -0.26568444E-02
   49.619999      0.39834302E-01  0.39900370E-01   0.0000000       2.0784802       0.0000000       0.0000000      -6.6226187     -0.26557485E-02
   49.629997      0.39824434E-01  0.39892431E-01   0.0000000       2.0783727       0.0000000       0.0000000      -6.6217470     -0.26546530E-02
   49.639999      0.39814565E-01  0.39880611E-01   0.0000000       2.0782652       0.0000000       0.0000000      -6.6208758     -0.26535571E-02
   49.649998      0.39804704E-01  0.39870739E-01   0.0000000       2.0781577       0.0000000       0.0000000      -6.6200080     -0.26524628E-02
   49.660000      0.39794844E-01  0.39860867E-01   0.0000000       2.0780499       0.0000000       0.0000000      -6.6191368     -0.26513687E-02
   49.669998      0.39784990E-01  0.39851006E-01   0.0000000       2.0779424       0.0000000       0.0000000      -6.6182694     -0.26502763E-02
   49.680000      0.39775141E-01  0.39841142E-01   0.0000000       2.0778348       0.0000000       0.0000000      -6.6173978     -0.26491839E-02
   49.689999      0.39765295E-01  0.39831288E-01   0.0000000       2.0777273       0.0000000       0.0000000      -6.6165304     -0.26480928E-02
   49.700001      0.39755445E-01  0.39821431E-01   0.0000000       2.0776198       0.0000000       0.0000000      -6.6156635     -0.26470018E-02
   49.709999      0.39745610E-01  0.39813526E-01   0.0000000       2.0775123       0.0000000       0.0000000      -6.6147919     -0.26459105E-02
   49.719997      0.39735775E-01  0.39799798E-01   0.0000000       2.0774045       0.0000000       0.0000000      -6.6139245     -0.26448192E-02
   49.730000      0.39725944E-01  0.39791897E-01   0.0000000       2.0772970       0.0000000       0.0000000      -6.6130576     -0.26437291E-02
   49.739998      0.39716110E-01  0.39782055E-01   0.0000000       2.0771892       0.0000000       0.0000000      -6.6121898     -0.26426387E-02
   49.750000      0.39706290E-01  0.39772224E-01   0.0000000       2.0770817       0.0000000       0.0000000      -6.6113229     -0.26415535E-02
   49.759998      0.39696470E-01  0.39760455E-01   0.0000000       2.0769739       0.0000000       0.0000000      -6.6104555     -0.26404683E-02
   49.770000      0.39686650E-01  0.39752565E-01   0.0000000       2.0768664       0.0000000       0.0000000      -6.6095886     -0.26393803E-02
   49.779999      0.39676834E-01  0.39742738E-01   0.0000000       2.0767589       0.0000000       0.0000000      -6.6087213     -0.26382925E-02
   49.789997      0.39667025E-01  0.39732918E-01   0.0000000       2.0766513       0.0000000       0.0000000      -6.6078539     -0.26372054E-02
   49.799999      0.39657217E-01  0.39723098E-01   0.0000000       2.0765436       0.0000000       0.0000000      -6.6069913     -0.26361181E-02
   49.809998      0.39647419E-01  0.39713290E-01   0.0000000       2.0764360       0.0000000       0.0000000      -6.6061234     -0.26350340E-02
   49.820000      0.39637621E-01  0.39705418E-01   0.0000000       2.0763283       0.0000000       0.0000000      -6.6052566     -0.26339502E-02
   49.829998      0.39627824E-01  0.39693676E-01   0.0000000       2.0762208       0.0000000       0.0000000      -6.6043935     -0.26328200E-02
   49.840000      0.39618034E-01  0.39683875E-01   0.0000000       2.0761130       0.0000000       0.0000000      -6.6035309     -0.26316901E-02
   49.849998      0.39608248E-01  0.39672144E-01   0.0000000       2.0760057       0.0000000       0.0000000      -6.6026635     -0.26305618E-02
   49.860001      0.39598465E-01  0.39662350E-01   0.0000000       2.0758979       0.0000000       0.0000000      -6.6017962     -0.26294331E-02
   49.869999      0.39588690E-01  0.39654497E-01   0.0000000       2.0757904       0.0000000       0.0000000      -6.6009336     -0.26283066E-02
   49.879997      0.39578907E-01  0.39644711E-01   0.0000000       2.0756826       0.0000000       0.0000000      -6.6000705     -0.26271802E-02
   49.889999      0.39569139E-01  0.39634928E-01   0.0000000       2.0755751       0.0000000       0.0000000      -6.5992074     -0.26260538E-02
   49.899998      0.39559372E-01  0.39619356E-01   0.0000000       2.0754676       0.0000000       0.0000000      -6.5983443     -0.26249269E-02
   49.910000      0.39549608E-01  0.39615382E-01   0.0000000       2.0753601       0.0000000       0.0000000      -6.5974817     -0.26238023E-02
   49.919998      0.39539848E-01  0.39605606E-01   0.0000000       2.0752523       0.0000000       0.0000000      -6.5966191     -0.26226777E-02
   49.930000      0.39530091E-01  0.39595842E-01   0.0000000       2.0751448       0.0000000       0.0000000      -6.5957556     -0.26215543E-02
   49.939999      0.39520338E-01  0.39586078E-01   0.0000000       2.0750372       0.0000000       0.0000000      -6.5948930     -0.26204311E-02
   49.950001      0.39510589E-01  0.39574385E-01   0.0000000       2.0749297       0.0000000       0.0000000      -6.5940299     -0.26193080E-02
   49.959999      0.39500844E-01  0.39566565E-01   0.0000000       2.0748219       0.0000000       0.0000000      -6.5931673     -0.26181850E-02
   49.969997      0.39491102E-01  0.39554879E-01   0.0000000       2.0747144       0.0000000       0.0000000      -6.5923085     -0.26170637E-02
   49.980000      0.39481364E-01  0.39547063E-01   0.0000000       2.0746069       0.0000000       0.0000000      -6.5914454     -0.26159424E-02
   49.989998      0.39471634E-01  0.39537322E-01   0.0000000       2.0744991       0.0000000       0.0000000      -6.5905871     -0.26148229E-02
   50.000000      0.39461900E-01  0.39527580E-01   0.0000000       2.0743918       0.0000000       0.0000000      -6.5897241     -0.26137035E-02
   50.009998      0.39452180E-01  0.39515920E-01   0.0000000       2.0742841       0.0000000       0.0000000      -6.5888610     -0.26125875E-02
   50.020000      0.39442454E-01  0.39506186E-01   0.0000000       2.0741768       0.0000000       0.0000000      -6.5880027     -0.26114711E-02
   50.029999      0.39432738E-01  0.39498389E-01   0.0000000       2.0740693       0.0000000       0.0000000      -6.5871439     -0.26103540E-02
   50.039997      0.39423026E-01  0.39488666E-01   0.0000000       2.0739617       0.0000000       0.0000000      -6.5862813     -0.26092364E-02
   50.049999      0.39413318E-01  0.39477017E-01   0.0000000       2.0738544       0.0000000       0.0000000      -6.5854230     -0.26081216E-02
   50.059998      0.39403610E-01  0.39467301E-01   0.0000000       2.0737467       0.0000000       0.0000000      -6.5845637     -0.26070068E-02
   50.070000      0.39393906E-01  0.39457586E-01   0.0000000       2.0736392       0.0000000       0.0000000      -6.5837011     -0.26058943E-02
   50.079998      0.39384205E-01  0.39447878E-01   0.0000000       2.0735314       0.0000000       0.0000000      -6.5828424     -0.26047819E-02
   50.090000      0.39374512E-01  0.39440099E-01   0.0000000       2.0734241       0.0000000       0.0000000      -6.5819840     -0.26036678E-02
   50.099998      0.39364818E-01  0.39428473E-01   0.0000000       2.0733166       0.0000000       0.0000000      -6.5811300     -0.26025537E-02
   50.110001      0.39355129E-01  0.39416842E-01   0.0000000       2.0732090       0.0000000       0.0000000      -6.5802708     -0.26014410E-02
   50.119999      0.39345443E-01  0.39409075E-01   0.0000000       2.0731015       0.0000000       0.0000000      -6.5794168     -0.26003283E-02
   50.129997      0.39335765E-01  0.39401311E-01   0.0000000       2.0729940       0.0000000       0.0000000      -6.5785584     -0.25992193E-02
   50.139999      0.39326090E-01  0.39389703E-01   0.0000000       2.0728865       0.0000000       0.0000000      -6.5776997     -0.25981104E-02
